inputName,size,a[size]
values_852,27,"{-54, 71, 45, -35, -70, -64, 76, -16, 35, -6, -79, -83, -103, 125, -24, -40, -99, 0, 67, 84, -31, 27, 42, 2, 126, -119, 94"
values_487,27,"{-4, 0, 103, -31, -15, 7, 13, 15, -81, 122, -19, 111, -91, 119, 78, 6, -61, -51, -10, 16, 53, 126, -57, -105, -55, -83, 82"
values_762,27,"{-116, -34, -68, -57, 67, 118, 52, 92, -32, 50, -71, 125, 119, -35, -102, 94, -63, -72, 125, -56, 65, -123, -57, -5, -105, 48, -79"
values_515,10,"{23, -82, -93, 96, 14, 79, 50, 108, 50, 94"
values_479,19,"{0, -32, 17, 29, 81, 94, -39, -116, 96, -89, 19, -67, -60, -20, 29, -19, 70, 109, 120"
values_948,6,"{99, -29, -32, -111, -103, -10"
values_467,22,"{56, 37, -27, -97, 110, 57, -59, -117, 33, 8, -106, 51, -101, -58, -102, -125, -32, -8, -116, -21, 15, -7"
values_14,6,"{118, 48, 116, -2, -61, 126"
values_868,23,"{30, -70, 81, 45, -4, 125, 61, 126, 23, -31, -74, -68, 55, 57, 32, 100, 17, 38, -123, 81, 29, -65, 11"
values_188,18,"{-84, -64, -87, 83, -90, 0, -120, 105, -112, -88, 66, 64, 1, -73, -24, 118, -94, 32"
values_489,24,"{-17, 52, -121, 87, -93, 4, 57, -38, 75, 83, 24, 112, 0, -8, -106, 70, -115, 90, 1, 78, -98, -62, 72, 57"
values_865,4,"{-5, -2, -70, 27"
values_728,20,"{-108, 50, -42, -112, -86, -85, -36, 105, -110, 79, 39, 10, -105, -14, -47, 45, 74, 37, -29, 36"
values_996,24,"{30, 98, -32, 102, 78, -74, -37, 35, 44, -120, 65, -105, -116, -41, -6, 126, 108, -99, 43, -88, 35, 105, -71, -109"
values_277,2,"{-116, -33"
values_936,13,"{98, 51, -104, -14, -65, -75, 53, -31, -76, 72, 1, -86, -19"
values_554,17,"{65, 37, 101, -100, -35, -62, -42, 105, 91, -81, 106, -104, 76, 40, 20, 100, 13"
values_763,15,"{-89, -46, 33, 115, -55, 69, 91, 5, -92, 67, 64, 11, -57, 112, 45"
values_834,5,"{44, -95, 101, -81, 9"
values_613,14,"{-95, -25, 116, -27, -83, -63, 50, 13, 34, -110, -14, 56, -76, -54"
values_907,18,"{-67, -121, -21, -8, -38, 58, -99, -108, 106, -63, -25, 103, 27, -107, -112, -101, -71, -120"
values_825,10,"{93, -64, 87, 115, -119, -83, 119, -87, 109, -94"
values_308,2,"{-79, 10"
values_294,11,"{-51, -101, 41, 79, -88, -68, -93, -37, -50, -27, -30"
values_522,15,"{-6, -48, 13, 89, -65, -42, 119, -9, -56, 30, 0, -69, -95, 24, -90"
values_322,19,"{-58, -18, 58, 110, 107, -93, 117, 8, 3, -110, -111, 61, -35, -81, -18, -75, 94, -73, -12"
values_28,28,"{-92, 119, -82, 36, -87, -18, 118, -18, -96, 93, 69, 103, -49, -52, 40, -23, 56, 8, -21, 112, -63, -28, -114, -99, 35, -17, 64, 87"
values_760,9,"{75, -46, 70, -87, -76, 94, 1, 84, -110"
values_559,10,"{-65, -86, 6, 14, 79, 106, -25, -82, -71, 80"
values_685,6,"{-116, 9, -120, -48, -70, -65"
values_908,27,"{73, -25, -84, 92, 78, -73, 97, -67, -15, 126, -91, -32, -76, -89, 92, 35, 79, 121, -27, -120, -121, 53, -94, -90, 101, -20, -86"
values_919,11,"{-119, 28, -82, 62, -69, -12, -87, 50, -4, 108, -59"
values_724,28,"{28, 76, 80, 115, 16, -119, 117, -43, 106, 77, 73, 73, 95, 49, -30, -120, -8, -72, 66, -59, 105, 35, -21, 17, 35, 58, -121, -6"
values_947,22,"{55, -52, 60, -82, 50, -49, -48, -120, 48, -90, 22, -15, -99, -34, -64, 52, 61, 48, -15, -39, 41, -7"
values_214,2,"{-55, -123"
values_468,4,"{79, -15, 42, 125"
values_967,15,"{98, 7, -36, 67, 1, -90, 26, -67, 82, -117, 119, -61, -118, -121, 41"
values_234,8,"{-121, -77, 10, 52, 83, 19, 18, -53"
values_983,24,"{-6, 62, -122, -79, -70, -42, 10, 39, -64, 92, 117, 86, -73, 0, -124, -65, 86, 3, 29, -27, 43, -5, 114, 37"
values_719,11,"{6, -36, 71, -37, 98, 45, 39, -20, 10, 87, -54"
values_110,19,"{3, 9, 95, 34, 25, -113, 22, 72, -124, -34, 51, 30, 37, 83, 89, -40, -126, 98, -55"
values_235,7,"{126, -63, 63, 30, -84, -85, -70"
values_588,8,"{5, 38, 115, 124, 66, -75, 102, -58"
values_185,22,"{-43, -119, -66, 96, -71, -86, -80, 57, 108, -77, 103, 74, 82, 116, -65, 111, -94, -90, 21, 64, -23, 83"
values_732,2,"{11, 100"
values_896,10,"{85, -80, -33, -123, -42, -82, -74, -6, 93, -113"
values_888,15,"{-1, 40, 87, 14, 65, -15, -107, 101, -74, -25, 67, -48, 85, -90, 108"
values_923,13,"{79, -22, 92, 15, 98, -80, 35, 51, 88, -118, -83, -26, 92"
values_767,8,"{-82, -72, 112, -5, 38, 31, -9, 88"
values_179,22,"{-2, -58, 113, -126, 49, 78, 102, -92, -87, 126, -57, -25, 112, 70, 79, 75, -70, -34, -122, -30, -33, 125"
values_195,21,"{-117, 91, 12, 41, 113, 126, 14, -101, -45, -71, -65, -18, -51, -18, 50, -36, -67, -113, 16, -85, 13"
values_148,2,"{44, -116"
values_917,20,"{-30, 61, -86, 46, 49, 28, 68, 59, -119, -50, 1, -18, -34, 25, -57, -87, -77, -39, 89, 75"
values_634,13,"{-95, 32, -116, 24, 123, -20, 20, -62, -20, 56, -61, 28, 49"
values_157,6,"{-119, 88, -41, 38, -125, 69"
values_314,8,"{-28, 29, -16, -4, 74, 69, -31, -115"
values_879,17,"{34, -104, 75, 29, 105, 56, -62, -36, 66, -125, -90, 77, 65, 72, -24, -92, 67"
values_16,11,"{-11, 101, 29, -19, -73, -82, -81, -120, -43, -28, 90"
values_839,5,"{-84, 94, 40, -42, 104"
values_150,17,"{54, 11, 83, 28, 41, -107, -112, 84, 6, -66, 118, 19, -14, 22, -72, -23, 35"
values_835,24,"{2, -14, 28, 124, -109, -123, -95, 117, -63, -74, 37, 77, 8, -43, -86, 107, 13, 75, 87, 5, 87, 113, 31, 63"
values_161,13,"{124, -69, 56, -105, 103, -97, -48, 15, 115, -16, -122, -67, 10"
values_34,21,"{33, 90, -43, -30, 52, 14, 41, -17, 120, -92, 113, -118, -125, 99, -73, 61, -69, -45, -91, -81, 119"
values_959,28,"{92, 2, -52, -115, 14, -95, -47, -27, -59, 39, 26, -119, -95, -69, 28, -38, 93, -16, 59, -48, 61, 3, 64, -20, -40, -121, -112, -7"
values_264,27,"{103, -52, -31, -23, 73, 56, 9, -123, 11, -58, -81, 37, -27, 91, 109, 73, -95, -108, -99, -49, -64, -86, -91, 103, -30, -83, -58"
values_123,7,"{59, -46, -65, 38, 85, 107, -50"
values_623,5,"{110, -28, 21, -48, 83"
values_187,25,"{21, -38, -120, 122, -24, -81, 120, 18, 65, -85, -10, -92, 58, -1, -47, 121, 114, 91, -103, 104, 45, -42, 26, -28, 64"
values_575,19,"{-107, 92, -102, -17, -98, -7, -19, 45, -13, 54, 23, -98, -106, 107, -40, -69, 8, 71, -99"
values_466,16,"{116, -97, -66, 82, 21, 104, -25, 109, 55, 105, 104, 55, 59, -22, 5, 90"
values_621,22,"{-102, -59, 4, 101, -81, 25, 79, -66, -70, -68, 52, -24, -105, 51, 36, 67, 52, 118, 101, 88, -120, -27"
values_82,2,"{-96, 19"
values_352,22,"{-73, 39, 27, -34, -61, -55, -96, -81, -84, -6, -99, -17, 77, -67, -3, -120, -36, -47, 57, 104, -26, 125"
values_779,23,"{98, 77, -125, 69, -86, 41, 53, 103, -77, 37, 53, -30, 31, -19, -92, -118, -1, -40, -57, 73, -65, -78, 29"
values_946,2,"{-41, 9"
values_756,5,"{59, 64, 46, 106, -32"
values_502,22,"{48, 105, 53, 61, -32, 86, -17, -73, 33, 93, 18, -93, 124, -105, 51, 2, -31, 109, -49, 15, 52, 39"
values_641,14,"{47, -9, 24, 64, 88, 39, 37, -42, 91, 61, 11, 43, -111, 38"
values_882,4,"{45, -36, -50, -118"
values_46,20,"{90, 106, -90, -8, 24, 17, -9, -31, 117, 116, 39, 67, -5, -100, 10, -80, -100, -76, 29, -68"
values_721,3,"{109, 89, 124"
values_105,13,"{-57, -96, 56, -121, 55, -26, 49, 113, 35, -7, -92, -78, -80"
values_284,21,"{23, -108, -72, 116, -11, -50, -34, 77, -21, -55, 55, -121, -21, -63, 25, -50, 5, -81, -2, -20, -7"
values_295,23,"{-28, 90, 66, -58, 60, -5, 6, -92, -65, 48, -102, -98, 21, 44, 49, -44, 68, -83, -119, -120, -59, 35, -121"
values_423,16,"{-66, -89, 93, 50, -113, -117, -97, -71, -69, 3, -18, 44, -112, -45, -93, -123"
values_544,5,"{-67, -16, -62, -54, -11"
values_384,5,"{112, -27, -125, -92, 112"
values_206,12,"{-103, 97, 28, 75, 50, -16, 106, -102, 7, -126, 39, 55"
values_817,21,"{47, -58, -29, 89, 115, -63, -24, 113, 59, -36, -32, -36, -99, 95, -35, -18, 111, -49, -22, 99, 24"
values_788,21,"{117, 24, 116, 44, 26, 8, -105, -16, -2, -72, 34, 100, -48, 107, 79, -121, -85, -117, -50, 103, -125"
values_205,7,"{1, 74, -9, -124, 58, -49, 63"
values_243,11,"{36, -106, -11, -40, 27, -7, 71, -7, -73, 93, -19"
values_619,15,"{124, -53, 19, -50, 42, -30, -105, 11, 8, 64, -18, -84, 13, -99, 9"
values_514,3,"{-1, -7, 74"
values_703,8,"{108, 43, -50, 106, -53, -24, 73, 96"
values_605,18,"{-68, 64, 91, 63, 22, -12, 100, -89, 39, -120, -46, 42, 54, 79, 16, -79, -27, -95"
values_659,5,"{-11, 72, 123, 12, 126"
values_929,12,"{-66, 125, -35, -25, 83, 97, 24, 110, 20, -95, 102, -45"
values_365,8,"{-21, -111, 40, -3, 0, 55, -17, 7"
values_495,21,"{-85, -110, 37, 20, 5, -103, 106, -111, -27, 77, 80, -63, 0, -91, 38, -99, 66, 107, 76, -44, 0"
values_431,25,"{84, 62, 6, -38, 12, -125, 113, -23, 23, 76, 11, 3, -76, -6, -18, -76, -5, -68, -47, -70, 117, 119, -95, 21, -114"
values_482,12,"{-36, -45, -81, 42, 19, 69, 29, -88, -120, -45, 89, 26"
values_611,26,"{-2, -78, 96, -109, -56, 50, 19, 24, -4, -98, -48, 62, 57, -63, 13, 103, -27, -82, 110, 24, 1, 21, 117, -81, -94, -5"
values_846,7,"{51, -112, -41, 70, -20, 16, -42"
values_27,7,"{-30, -69, -90, -68, -45, -69, 81"
values_736,8,"{-83, -106, -78, -44, -102, 60, -4, 5"
values_815,6,"{105, -30, -77, 70, -29, -96"
values_145,4,"{69, -46, -121, 26"
values_582,15,"{7, 73, -95, -120, 13, 43, 14, 112, 85, -12, -125, -83, 103, -67, -73"
values_492,7,"{1, -122, 61, -82, 96, -38, 55"
values_881,27,"{116, 97, 13, 33, -45, -91, 51, 16, -74, 83, -104, -95, 87, 68, 99, 107, 87, 2, 87, -80, -118, -30, -95, 25, 50, 82, 62"
values_237,10,"{-90, -90, -11, -61, 72, -121, -56, -65, 92, 121"
values_409,17,"{123, -78, 42, 123, 10, -106, 61, -65, 34, -120, 120, 102, -60, -22, 24, -20, -48"
values_108,15,"{59, -53, -34, 89, 62, 57, 112, -28, -99, 85, 84, 117, 80, 41, -100"
values_299,11,"{-36, 55, 16, -2, 35, 77, 55, 63, 42, 102, 40"
values_20,6,"{107, 120, 101, 78, -1, -65"
values_485,5,"{71, 76, -111, -47, -68"
values_303,14,"{108, -77, -33, 48, -46, -42, 106, 107, -77, 32, 40, 44, -124, -61"
values_425,4,"{118, -75, -26, -40"
values_597,25,"{96, -70, 18, -115, 35, 123, -14, 7, -44, -82, 67, -89, -4, -98, 102, 107, 51, 26, -12, -3, -26, 99, -22, 119, 16"
values_517,17,"{-123, -62, 37, -91, -32, -52, 102, -12, 53, -43, -78, -119, -79, -3, 86, -68, 14"
values_672,18,"{102, -75, 40, -93, -83, -82, -38, -37, 102, -67, -64, -114, 98, 116, -18, -31, 14, -120"
values_340,24,"{-34, 78, -41, -20, 119, 69, -7, 104, 38, -60, 67, 96, 70, 36, 124, 101, -108, -39, -11, 93, 20, -7, 89, 64"
values_339,23,"{-1, 62, -27, -58, 31, 2, -108, -41, -118, 31, -52, -124, 29, 87, -51, -88, 64, 22, 22, -79, 24, 115, 3"
values_424,24,"{-13, -125, 112, 56, -110, 89, 99, 117, -50, 71, 77, 95, -67, -8, 18, -23, -82, -36, 105, 68, 3, -10, -116, -87"
values_9,26,"{-91, 64, -25, 74, -31, 105, 115, -14, -125, -14, -69, 99, 116, 35, -15, -9, -25, -123, -62, -17, -124, 65, 56, -113, -10, -92"
values_587,28,"{71, 60, 33, -31, 79, -61, 22, 110, -17, 49, -21, 74, -1, 41, 12, -15, -41, 121, -6, 62, 20, -92, 39, -29, -114, -26, -125, 67"
values_417,4,"{47, -122, -66, 25"
values_116,11,"{22, -58, -126, -9, 83, 113, 73, -29, -55, -36, -121"
values_475,20,"{36, 78, -37, 4, -76, 60, 97, 76, 49, -106, 73, 63, 101, 62, -57, -27, -64, 81, -12, 63"
values_184,26,"{-9, 90, 25, -27, 71, -108, 8, 57, -77, 61, -32, -117, 95, 52, -90, 18, -67, 77, 60, -41, -111, -44, 39, -65, 89, -32"
values_223,26,"{86, -102, -83, -41, -100, -7, 14, -65, -17, -114, 43, -42, 4, 27, 76, -18, 29, -75, -117, -47, -18, -92, 62, 6, -109, 19"
values_804,10,"{-56, -124, -121, -52, -32, -21, -60, -33, -81, -18"
values_374,4,"{70, -89, -23, -7"
values_864,5,"{-36, 105, -119, 20, 63"
values_444,26,"{36, -45, -121, -47, -54, -47, -72, -126, -9, 50, -29, 50, 27, -65, 101, 20, -74, -25, -12, 23, -79, 6, 114, -78, -81, 77"
values_92,16,"{-59, 112, 100, 48, 75, -9, 82, -100, 30, 5, -81, -102, -102, -31, 70, 41"
values_773,6,"{2, 32, -126, 22, 2, 63"
values_131,7,"{29, -31, 104, 91, -122, 75, 100"
values_710,23,"{3, 109, 74, -109, -25, -25, 42, 71, 44, -13, 77, -71, -70, 26, 121, 55, 36, 93, 102, 37, 33, 38, 75"
values_693,28,"{19, -36, 122, 12, -101, -105, -117, 61, 39, 24, 43, 28, 99, 49, -118, -95, 112, -27, 70, 44, 57, 123, 89, -92, 7, -60, 21, 73"
values_944,17,"{8, 105, 56, 15, 46, -105, -56, -69, 85, -9, 82, 81, 100, -60, -3, -46, -62"
values_573,8,"{13, -23, -109, 6, -84, -114, -62, 103"
values_712,18,"{-17, -126, 110, 67, -5, -112, -73, 5, -86, -77, 4, -34, 72, -53, -4, 80, 34, 44"
values_718,15,"{-64, 10, 68, -59, 112, -16, 48, 73, 7, -94, 19, 71, 60, 22, -121"
values_3,28,"{82, -46, -35, -105, -82, 63, 123, 95, 116, -120, -55, 100, 106, -94, -20, 72, 84, -53, 99, -101, 43, -107, -64, 29, -82, 73, -22, 0"
values_805,7,"{37, 100, 28, 56, -105, -78, 88"
values_98,7,"{-107, -1, 2, -57, 99, -23, -43"
values_304,18,"{15, 39, -125, -76, 124, 17, -77, 67, 33, 92, 20, 104, 58, -62, 21, 51, 47, -76"
values_897,4,"{-89, -114, -115, -103"
values_153,6,"{-126, -101, -41, 11, -43, 112"
values_368,16,"{-108, 78, -7, 21, -39, -30, 46, -3, -53, 93, 121, -64, -103, -18, -73, -21"
values_689,28,"{96, -110, 88, -7, -104, 17, 86, 59, 94, -37, 36, -25, 111, -25, 59, 51, -8, 124, -70, 21, 91, -52, -30, -35, -91, 114, -49, 72"
values_830,7,"{-17, 6, -118, -24, -3, -11, -117"
values_29,8,"{20, -38, -51, -86, 37, 30, -4, -22"
values_301,14,"{-118, -111, 58, -41, -95, -84, -46, 33, -24, 36, -108, -13, 112, 42"
values_286,6,"{-25, 5, -95, 59, -47, 75"
values_580,18,"{-83, 37, -115, 115, 47, 61, -21, -27, 87, -121, 2, -10, 29, 12, 79, 110, 126, 68"
values_593,25,"{91, 15, -114, 115, 15, -90, -46, 47, 97, 73, -123, -95, -64, -64, 84, -71, 82, 115, -80, 97, 61, -22, 108, -22, 83"
values_80,25,"{-28, -81, 58, -116, 118, -77, -61, 97, 101, -105, -42, 115, 92, -47, -50, 82, -62, -31, 7, 42, -10, -24, -105, -28, 42"
values_416,21,"{93, 62, -52, -23, 64, 16, -82, -119, 20, -4, 91, 118, -88, 78, -90, 8, 67, 35, -72, -28, 20"
values_305,15,"{19, -66, 16, -120, -78, 15, -23, -58, -42, -88, -31, -29, 27, -14, -81"
values_142,22,"{71, 14, 106, -11, 111, 37, 50, -115, 104, -75, -98, -57, -72, -104, 40, -62, -31, -43, 74, 46, -101, -57"
values_800,11,"{-61, 14, 73, 70, -62, 113, 31, -121, 88, 18, -97"
values_661,10,"{124, 77, -57, -78, -55, 23, -122, 87, 36, 102"
values_73,19,"{52, -111, 15, 19, 76, 71, -1, 59, 43, -18, -70, 49, 3, -28, 23, -97, -1, 53, 70"
values_297,17,"{119, 119, 107, 78, -121, 109, 63, -54, -110, 83, 23, 12, -94, -43, -9, 75, 80"
values_167,12,"{-79, -115, 29, 7, -94, 44, -72, 47, 82, -16, -50, 19"
values_594,16,"{-7, 18, -78, -101, 1, -118, -62, 46, -63, -12, -70, 13, -98, -109, -125, -29"
values_367,2,"{14, -77"
values_552,27,"{-124, 12, 92, 13, -58, 69, 31, -33, 15, -27, 86, 7, -102, 114, 31, 22, -61, 72, 74, 0, -123, -51, 104, 48, -73, 5, 77"
values_608,18,"{109, -103, 93, 7, -48, -109, -67, 37, 105, -47, 115, 117, 58, -111, -29, -108, -101, -116"
values_797,24,"{-114, 63, 9, -108, 69, -57, 14, -7, 36, -1, -92, -112, -46, 17, -103, 113, 67, 102, 88, 42, -71, 58, -63, -81"
values_288,27,"{-35, 107, -32, 80, -116, -60, 63, -89, -22, 65, -90, 125, -19, 121, 120, 119, 117, -34, -95, 120, -56, -36, 114, 43, -13, -28, -28"
values_764,19,"{-21, 8, 113, -93, 51, -46, -95, 77, -37, -114, 111, -74, -116, -34, -71, -57, 28, 17, -49"
values_622,4,"{-6, -92, 64, 100"
values_785,7,"{30, -109, -101, -7, 41, 103, -48"
values_676,17,"{80, -2, -44, -99, -68, -101, 78, -68, -91, -36, 18, -76, 30, 31, -30, 108, -102"
values_330,5,"{69, 91, -32, -124, -25"
values_595,4,"{-100, -52, -102, -30"
values_968,21,"{-70, 22, -76, 11, 74, -69, -71, -51, -97, -14, -47, 74, 2, 32, -100, -70, 21, -122, 46, 113, 84"
values_503,8,"{-88, 113, 23, 83, 118, -123, 19, 114"
values_378,13,"{-81, -9, -66, 94, 87, -91, -111, -123, -113, 50, 126, 25, 77"
values_610,19,"{-11, 73, 1, 45, -80, -16, -103, -94, -16, 13, 45, 11, -113, -108, -19, 34, -12, -11, -126"
