;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;SS_VAL_1
42046;Leon3;28x28;insertionsort;int8_t;864;18
42047;Leon3;28x28;insertionsort;int8_t;444;11
42048;Leon3;28x28;insertionsort;int8_t;92;20
42049;Leon3;28x28;insertionsort;int8_t;773;3
42050;Leon3;28x28;insertionsort;int8_t;131;24
42051;Leon3;28x28;insertionsort;int8_t;710;14
42052;Leon3;28x28;insertionsort;int8_t;693;6
42053;Leon3;28x28;insertionsort;int8_t;944;4
42054;Leon3;28x28;insertionsort;int8_t;573;24
42055;Leon3;28x28;insertionsort;int8_t;712;21
42056;Leon3;28x28;insertionsort;int8_t;718;19
42057;Leon3;28x28;insertionsort;int8_t;3;28
42058;Leon3;28x28;insertionsort;int8_t;805;7
42059;Leon3;28x28;insertionsort;int8_t;98;2
42060;Leon3;28x28;insertionsort;int8_t;304;20
42061;Leon3;28x28;insertionsort;int8_t;897;21
42062;Leon3;28x28;insertionsort;int8_t;153;16
42063;Leon3;28x28;insertionsort;int8_t;368;8
42064;Leon3;28x28;insertionsort;int8_t;689;11
42065;Leon3;28x28;insertionsort;int8_t;830;4
42066;Leon3;28x28;insertionsort;int8_t;29;27
42067;Leon3;28x28;insertionsort;int8_t;301;25
42068;Leon3;28x28;insertionsort;int8_t;286;17
42069;Leon3;28x28;insertionsort;int8_t;580;5
42070;Leon3;28x28;insertionsort;int8_t;593;7
42071;Leon3;28x28;insertionsort;int8_t;80;26
42072;Leon3;28x28;insertionsort;int8_t;416;7
42073;Leon3;28x28;insertionsort;int8_t;305;25
42074;Leon3;28x28;insertionsort;int8_t;142;7
42075;Leon3;28x28;insertionsort;int8_t;800;21
42076;Leon3;28x28;insertionsort;int8_t;661;7
42077;Leon3;28x28;insertionsort;int8_t;73;10
42078;Leon3;28x28;insertionsort;int8_t;297;21
42079;Leon3;28x28;insertionsort;int8_t;167;23
42080;Leon3;28x28;insertionsort;int8_t;594;25
42081;Leon3;28x28;insertionsort;int8_t;367;4
42082;Leon3;28x28;insertionsort;int8_t;552;7
42083;Leon3;28x28;insertionsort;int8_t;608;2
42084;Leon3;28x28;insertionsort;int8_t;797;24
42085;Leon3;28x28;insertionsort;int8_t;288;5
42086;Leon3;28x28;insertionsort;int8_t;764;23
42087;Leon3;28x28;insertionsort;int8_t;622;8
42088;Leon3;28x28;insertionsort;int8_t;785;2
42089;Leon3;28x28;insertionsort;int8_t;676;10
42090;Leon3;28x28;insertionsort;int8_t;330;8
42091;Leon3;28x28;insertionsort;int8_t;595;2
42092;Leon3;28x28;insertionsort;int8_t;968;10
42093;Leon3;28x28;insertionsort;int8_t;503;21
42094;Leon3;28x28;insertionsort;int8_t;378;19
42095;Leon3;28x28;insertionsort;int8_t;610;14
42096;Leon3;28x28;kruskal;int8_t;242;24
42097;Leon3;28x28;kruskal;int8_t;505;5
42098;Leon3;28x28;kruskal;int8_t;924;14
42099;Leon3;28x28;kruskal;int8_t;862;19
42100;Leon3;28x28;kruskal;int8_t;287;23
42101;Leon3;28x28;kruskal;int8_t;733;6
42102;Leon3;28x28;kruskal;int8_t;813;6
42103;Leon3;28x28;kruskal;int8_t;11;6
42104;Leon3;28x28;kruskal;int8_t;19;2
42105;Leon3;28x28;kruskal;int8_t;999;16
42106;Leon3;28x28;kruskal;int8_t;134;10
42107;Leon3;28x28;kruskal;int8_t;609;7
42108;Leon3;28x28;kruskal;int8_t;993;25
42109;Leon3;28x28;kruskal;int8_t;731;15
42110;Leon3;28x28;kruskal;int8_t;127;11
42111;Leon3;28x28;kruskal;int8_t;889;10
42112;Leon3;28x28;kruskal;int8_t;987;12
42113;Leon3;28x28;kruskal;int8_t;780;19
42114;Leon3;28x28;kruskal;int8_t;435;8
42115;Leon3;28x28;kruskal;int8_t;950;8
42116;Leon3;28x28;kruskal;int8_t;976;19
42117;Leon3;28x28;kruskal;int8_t;557;21
42118;Leon3;28x28;kruskal;int8_t;398;22
42119;Leon3;28x28;kruskal;int8_t;892;10
42120;Leon3;28x28;kruskal;int8_t;670;28
42121;Leon3;28x28;kruskal;int8_t;574;17
42122;Leon3;28x28;kruskal;int8_t;163;15
42123;Leon3;28x28;kruskal;int8_t;900;3
42124;Leon3;28x28;kruskal;int8_t;392;25
42125;Leon3;28x28;kruskal;int8_t;447;4
42126;Leon3;28x28;kruskal;int8_t;523;12
42127;Leon3;28x28;kruskal;int8_t;679;15
42128;Leon3;28x28;kruskal;int8_t;419;22
42129;Leon3;28x28;kruskal;int8_t;895;14
42130;Leon3;28x28;kruskal;int8_t;298;19
42131;Leon3;28x28;kruskal;int8_t;155;17
42132;Leon3;28x28;kruskal;int8_t;12;9
42133;Leon3;28x28;kruskal;int8_t;160;4
42134;Leon3;28x28;kruskal;int8_t;626;17
42135;Leon3;28x28;kruskal;int8_t;38;22
42136;Leon3;28x28;kruskal;int8_t;146;23
42137;Leon3;28x28;kruskal;int8_t;81;15
42138;Leon3;28x28;kruskal;int8_t;687;25
42139;Leon3;28x28;kruskal;int8_t;213;19
42140;Leon3;28x28;kruskal;int8_t;212;11
42141;Leon3;28x28;kruskal;int8_t;568;3
42142;Leon3;28x28;kruskal;int8_t;5;20
42143;Leon3;28x28;kruskal;int8_t;40;21
42144;Leon3;28x28;kruskal;int8_t;970;3
42145;Leon3;28x28;kruskal;int8_t;707;15
42146;Leon3;28x28;kruskal;int8_t;406;14
42147;Leon3;28x28;kruskal;int8_t;893;14
42148;Leon3;28x28;kruskal;int8_t;144;2
42149;Leon3;28x28;kruskal;int8_t;979;6
42150;Leon3;28x28;kruskal;int8_t;831;13
42151;Leon3;28x28;kruskal;int8_t;402;9
42152;Leon3;28x28;kruskal;int8_t;404;26
42153;Leon3;28x28;kruskal;int8_t;310;4
42154;Leon3;28x28;kruskal;int8_t;70;8
42155;Leon3;28x28;kruskal;int8_t;268;23
42156;Leon3;28x28;kruskal;int8_t;412;25
42157;Leon3;28x28;kruskal;int8_t;290;28
42158;Leon3;28x28;kruskal;int8_t;916;27
42159;Leon3;28x28;kruskal;int8_t;567;11
42160;Leon3;28x28;kruskal;int8_t;913;7
42161;Leon3;28x28;kruskal;int8_t;232;8
42162;Leon3;28x28;kruskal;int8_t;319;26
42163;Leon3;28x28;kruskal;int8_t;23;5
42164;Leon3;28x28;kruskal;int8_t;899;5
42165;Leon3;28x28;kruskal;int8_t;428;11
42166;Leon3;28x28;kruskal;int8_t;858;24
42167;Leon3;28x28;kruskal;int8_t;546;5
42168;Leon3;28x28;kruskal;int8_t;432;10
42169;Leon3;28x28;kruskal;int8_t;231;19
42170;Leon3;28x28;kruskal;int8_t;388;5
42171;Leon3;28x28;kruskal;int8_t;350;4
42172;Leon3;28x28;kruskal;int8_t;603;10
42173;Leon3;28x28;kruskal;int8_t;364;26
42174;Leon3;28x28;kruskal;int8_t;530;26
42175;Leon3;28x28;kruskal;int8_t;72;6
42176;Leon3;28x28;kruskal;int8_t;536;26
42177;Leon3;28x28;kruskal;int8_t;79;28
42178;Leon3;28x28;kruskal;int8_t;342;14
42179;Leon3;28x28;kruskal;int8_t;803;28
42180;Leon3;28x28;kruskal;int8_t;501;19
42181;Leon3;28x28;kruskal;int8_t;540;22
42182;Leon3;28x28;kruskal;int8_t;955;8
42183;Leon3;28x28;kruskal;int8_t;191;22
42184;Leon3;28x28;kruskal;int8_t;812;9
42185;Leon3;28x28;kruskal;int8_t;545;27
42186;Leon3;28x28;kruskal;int8_t;78;25
42187;Leon3;28x28;kruskal;int8_t;526;11
42188;Leon3;28x28;kruskal;int8_t;695;25
42189;Leon3;28x28;kruskal;int8_t;87;7
42190;Leon3;28x28;kruskal;int8_t;300;2
42191;Leon3;28x28;kruskal;int8_t;964;16
42192;Leon3;28x28;kruskal;int8_t;998;4
42193;Leon3;28x28;kruskal;int8_t;988;25
42194;Leon3;28x28;kruskal;int8_t;6;7
42195;Leon3;28x28;kruskal;int8_t;625;10
42196;Leon3;28x28;kruskal;int8_t;518;8
42197;Leon3;28x28;kruskal;int8_t;122;12
42198;Leon3;28x28;kruskal;int8_t;541;23
42199;Leon3;28x28;kruskal;int8_t;279;9
42200;Leon3;28x28;kruskal;int8_t;256;4
42201;Leon3;28x28;kruskal;int8_t;796;23
42202;Leon3;28x28;kruskal;int8_t;504;10
42203;Leon3;28x28;kruskal;int8_t;752;15
42204;Leon3;28x28;kruskal;int8_t;459;16
42205;Leon3;28x28;kruskal;int8_t;658;22
42206;Leon3;28x28;kruskal;int8_t;408;12
42207;Leon3;28x28;kruskal;int8_t;867;26
42208;Leon3;28x28;kruskal;int8_t;727;9
42209;Leon3;28x28;kruskal;int8_t;177;22
42210;Leon3;28x28;kruskal;int8_t;823;25
42211;Leon3;28x28;kruskal;int8_t;822;28
42212;Leon3;28x28;kruskal;int8_t;218;11
42213;Leon3;28x28;kruskal;int8_t;426;13
42214;Leon3;28x28;kruskal;int8_t;776;16
42215;Leon3;28x28;kruskal;int8_t;143;12
42216;Leon3;28x28;kruskal;int8_t;739;16
42217;Leon3;28x28;kruskal;int8_t;312;20
42218;Leon3;28x28;kruskal;int8_t;174;13
42219;Leon3;28x28;kruskal;int8_t;669;25
42220;Leon3;28x28;kruskal;int8_t;120;14
42221;Leon3;28x28;kruskal;int8_t;974;17
42222;Leon3;28x28;kruskal;int8_t;217;5
42223;Leon3;28x28;kruskal;int8_t;866;23
42224;Leon3;28x28;kruskal;int8_t;192;5
42225;Leon3;28x28;kruskal;int8_t;328;15
42226;Leon3;28x28;kruskal;int8_t;68;21
42227;Leon3;28x28;kruskal;int8_t;387;9
42228;Leon3;28x28;kruskal;int8_t;69;22
42229;Leon3;28x28;kruskal;int8_t;749;14
42230;Leon3;28x28;kruskal;int8_t;135;18
42231;Leon3;28x28;kruskal;int8_t;341;19
42232;Leon3;28x28;kruskal;int8_t;494;27
42233;Leon3;28x28;kruskal;int8_t;1;14
42234;Leon3;28x28;kruskal;int8_t;589;2
42235;Leon3;28x28;kruskal;int8_t;925;14
42236;Leon3;28x28;kruskal;int8_t;524;20
42237;Leon3;28x28;kruskal;int8_t;994;2
42238;Leon3;28x28;kruskal;int8_t;856;23
42239;Leon3;28x28;kruskal;int8_t;156;5
42240;Leon3;28x28;kruskal;int8_t;470;22
42241;Leon3;28x28;kruskal;int8_t;207;17
42242;Leon3;28x28;kruskal;int8_t;655;11
42243;Leon3;28x28;kruskal;int8_t;441;12
42244;Leon3;28x28;kruskal;int8_t;109;21
42245;Leon3;28x28;kruskal;int8_t;45;2
42246;Leon3;28x28;kruskal;int8_t;125;15
42247;Leon3;28x28;kruskal;int8_t;600;7
42248;Leon3;28x28;kruskal;int8_t;708;16
42249;Leon3;28x28;kruskal;int8_t;791;7
42250;Leon3;28x28;kruskal;int8_t;912;2
42251;Leon3;28x28;kruskal;int8_t;533;10
42252;Leon3;28x28;kruskal;int8_t;418;24
42253;Leon3;28x28;kruskal;int8_t;228;18
42254;Leon3;28x28;kruskal;int8_t;585;8
42255;Leon3;28x28;kruskal;int8_t;465;13
42256;Leon3;28x28;kruskal;int8_t;239;12
42257;Leon3;28x28;kruskal;int8_t;842;3
42258;Leon3;28x28;kruskal;int8_t;208;17
42259;Leon3;28x28;kruskal;int8_t;932;26
42260;Leon3;28x28;kruskal;int8_t;957;26
42261;Leon3;28x28;kruskal;int8_t;563;10
42262;Leon3;28x28;kruskal;int8_t;766;8
42263;Leon3;28x28;kruskal;int8_t;476;12
42264;Leon3;28x28;kruskal;int8_t;175;9
42265;Leon3;28x28;kruskal;int8_t;591;14
42266;Leon3;28x28;kruskal;int8_t;997;21
42267;Leon3;28x28;kruskal;int8_t;385;27
42268;Leon3;28x28;kruskal;int8_t;115;20
42269;Leon3;28x28;kruskal;int8_t;653;5
42270;Leon3;28x28;kruskal;int8_t;753;10
42271;Leon3;28x28;kruskal;int8_t;241;19
42272;Leon3;28x28;kruskal;int8_t;197;4
42273;Leon3;28x28;kruskal;int8_t;636;23
42274;Leon3;28x28;kruskal;int8_t;450;6
42275;Leon3;28x28;kruskal;int8_t;106;17
42276;Leon3;28x28;kruskal;int8_t;699;7
42277;Leon3;28x28;kruskal;int8_t;578;9
42278;Leon3;28x28;kruskal;int8_t;644;9
42279;Leon3;28x28;kruskal;int8_t;570;4
42280;Leon3;28x28;kruskal;int8_t;873;15
42281;Leon3;28x28;kruskal;int8_t;33;25
42282;Leon3;28x28;kruskal;int8_t;210;9
42283;Leon3;28x28;kruskal;int8_t;486;4
42284;Leon3;28x28;kruskal;int8_t;252;11
42285;Leon3;28x28;kruskal;int8_t;694;15
42286;Leon3;28x28;kruskal;int8_t;759;24
42287;Leon3;28x28;kruskal;int8_t;245;27
42288;Leon3;28x28;kruskal;int8_t;15;5
42289;Leon3;28x28;kruskal;int8_t;792;27
42290;Leon3;28x28;kruskal;int8_t;248;14
42291;Leon3;28x28;kruskal;int8_t;246;26
42292;Leon3;28x28;kruskal;int8_t;556;28
42293;Leon3;28x28;kruskal;int8_t;513;3
42294;Leon3;28x28;kruskal;int8_t;93;17
42295;Leon3;28x28;kruskal;int8_t;558;8
42296;Leon3;28x28;kruskal;int8_t;991;13
42297;Leon3;28x28;kruskal;int8_t;181;28
42298;Leon3;28x28;kruskal;int8_t;674;2
42299;Leon3;28x28;kruskal;int8_t;652;3
42300;Leon3;28x28;kruskal;int8_t;344;19
42301;Leon3;28x28;kruskal;int8_t;715;6
42302;Leon3;28x28;kruskal;int8_t;528;27
42303;Leon3;28x28;kruskal;int8_t;276;13
42304;Leon3;28x28;kruskal;int8_t;24;2
42305;Leon3;28x28;kruskal;int8_t;296;16
42306;Leon3;28x28;kruskal;int8_t;244;7
42307;Leon3;28x28;kruskal;int8_t;380;2
42308;Leon3;28x28;kruskal;int8_t;25;12
42309;Leon3;28x28;kruskal;int8_t;740;4
42310;Leon3;28x28;kruskal;int8_t;478;18
42311;Leon3;28x28;kruskal;int8_t;379;4
42312;Leon3;28x28;kruskal;int8_t;810;21
42313;Leon3;28x28;kruskal;int8_t;440;26
42314;Leon3;28x28;kruskal;int8_t;543;4
42315;Leon3;28x28;kruskal;int8_t;130;6
42316;Leon3;28x28;kruskal;int8_t;225;8
42317;Leon3;28x28;kruskal;int8_t;285;14
42318;Leon3;28x28;kruskal;int8_t;363;3
42319;Leon3;28x28;kruskal;int8_t;667;4
42320;Leon3;28x28;kruskal;int8_t;26;25
42321;Leon3;28x28;kruskal;int8_t;793;22
42322;Leon3;28x28;kruskal;int8_t;772;9
42323;Leon3;28x28;kruskal;int8_t;931;12
42324;Leon3;28x28;kruskal;int8_t;981;21
42325;Leon3;28x28;kruskal;int8_t;422;13
42326;Leon3;28x28;kruskal;int8_t;920;19
42327;Leon3;28x28;kruskal;int8_t;259;27
42328;Leon3;28x28;kruskal;int8_t;477;3
42329;Leon3;28x28;kruskal;int8_t;738;5
42330;Leon3;28x28;kruskal;int8_t;430;19
42331;Leon3;28x28;kruskal;int8_t;922;10
42332;Leon3;28x28;kruskal;int8_t;903;28
42333;Leon3;28x28;kruskal;int8_t;761;18
42334;Leon3;28x28;kruskal;int8_t;204;28
42335;Leon3;28x28;kruskal;int8_t;48;5
42336;Leon3;28x28;kruskal;int8_t;71;13
42337;Leon3;28x28;kruskal;int8_t;851;22
42338;Leon3;28x28;kruskal;int8_t;347;15
42339;Leon3;28x28;kruskal;int8_t;725;15
42340;Leon3;28x28;kruskal;int8_t;266;24
42341;Leon3;28x28;kruskal;int8_t;448;6
42342;Leon3;28x28;kruskal;int8_t;934;10
42343;Leon3;28x28;kruskal;int8_t;531;20
42344;Leon3;28x28;kruskal;int8_t;224;20
42345;Leon3;28x28;kruskal;int8_t;686;22
42346;Leon3;28x28;kruskal;int8_t;927;28
42347;Leon3;28x28;kruskal;int8_t;407;5
42348;Leon3;28x28;kruskal;int8_t;76;17
42349;Leon3;28x28;kruskal;int8_t;949;6
42350;Leon3;28x28;kruskal;int8_t;969;24
42351;Leon3;28x28;kruskal;int8_t;781;15
42352;Leon3;28x28;kruskal;int8_t;7;27
42353;Leon3;28x28;kruskal;int8_t;683;28
42354;Leon3;28x28;kruskal;int8_t;376;5
42355;Leon3;28x28;kruskal;int8_t;877;18
42356;Leon3;28x28;kruskal;int8_t;654;27
42357;Leon3;28x28;kruskal;int8_t;508;3
42358;Leon3;28x28;kruskal;int8_t;332;10
42359;Leon3;28x28;kruskal;int8_t;281;15
42360;Leon3;28x28;kruskal;int8_t;381;19
42361;Leon3;28x28;kruskal;int8_t;769;15
42362;Leon3;28x28;kruskal;int8_t;701;23
42363;Leon3;28x28;kruskal;int8_t;855;2
42364;Leon3;28x28;kruskal;int8_t;320;17
42365;Leon3;28x28;kruskal;int8_t;50;27
42366;Leon3;28x28;kruskal;int8_t;918;26
42367;Leon3;28x28;kruskal;int8_t;615;20
42368;Leon3;28x28;kruskal;int8_t;704;11
42369;Leon3;28x28;kruskal;int8_t;633;20
42370;Leon3;28x28;kruskal;int8_t;847;13
42371;Leon3;28x28;kruskal;int8_t;602;19
42372;Leon3;28x28;kruskal;int8_t;399;3
42373;Leon3;28x28;kruskal;int8_t;22;4
42374;Leon3;28x28;kruskal;int8_t;313;7
42375;Leon3;28x28;kruskal;int8_t;375;19
42376;Leon3;28x28;kruskal;int8_t;963;2
42377;Leon3;28x28;kruskal;int8_t;168;19
42378;Leon3;28x28;kruskal;int8_t;226;17
42379;Leon3;28x28;kruskal;int8_t;190;18
42380;Leon3;28x28;kruskal;int8_t;429;9
42381;Leon3;28x28;kruskal;int8_t;236;9
42382;Leon3;28x28;kruskal;int8_t;777;10
42383;Leon3;28x28;kruskal;int8_t;909;19
42384;Leon3;28x28;kruskal;int8_t;438;14
42385;Leon3;28x28;kruskal;int8_t;607;28
42386;Leon3;28x28;kruskal;int8_t;717;7
42387;Leon3;28x28;kruskal;int8_t;782;10
42388;Leon3;28x28;kruskal;int8_t;258;19
42389;Leon3;28x28;kruskal;int8_t;872;7
42390;Leon3;28x28;kruskal;int8_t;637;7
42391;Leon3;28x28;kruskal;int8_t;746;4
42392;Leon3;28x28;kruskal;int8_t;4;19
42393;Leon3;28x28;kruskal;int8_t;345;16
42394;Leon3;28x28;kruskal;int8_t;102;19
42395;Leon3;28x28;kruskal;int8_t;962;10
42396;Leon3;28x28;kruskal;int8_t;356;3
42397;Leon3;28x28;kruskal;int8_t;853;3
42398;Leon3;28x28;kruskal;int8_t;849;10
42399;Leon3;28x28;kruskal;int8_t;814;14
42400;Leon3;28x28;kruskal;int8_t;370;23
42401;Leon3;28x28;kruskal;int8_t;778;28
42402;Leon3;28x28;kruskal;int8_t;458;15
42403;Leon3;28x28;kruskal;int8_t;818;19
42404;Leon3;28x28;kruskal;int8_t;119;11
42405;Leon3;28x28;kruskal;int8_t;373;18
42406;Leon3;28x28;kruskal;int8_t;351;18
42407;Leon3;28x28;kruskal;int8_t;32;20
42408;Leon3;28x28;kruskal;int8_t;770;14
42409;Leon3;28x28;kruskal;int8_t;371;28
42410;Leon3;28x28;kruskal;int8_t;283;26
42411;Leon3;28x28;kruskal;int8_t;535;9
42412;Leon3;28x28;kruskal;int8_t;250;27
42413;Leon3;28x28;kruskal;int8_t;132;2
42414;Leon3;28x28;kruskal;int8_t;649;8
42415;Leon3;28x28;kruskal;int8_t;77;5
42416;Leon3;28x28;kruskal;int8_t;260;23
42417;Leon3;28x28;kruskal;int8_t;891;23
42418;Leon3;28x28;kruskal;int8_t;91;25
42419;Leon3;28x28;kruskal;int8_t;137;2
42420;Leon3;28x28;kruskal;int8_t;42;15
42421;Leon3;28x28;kruskal;int8_t;13;22
42422;Leon3;28x28;kruskal;int8_t;577;16
42423;Leon3;28x28;kruskal;int8_t;41;21
42424;Leon3;28x28;kruskal;int8_t;809;16
42425;Leon3;28x28;kruskal;int8_t;414;21
42426;Leon3;28x28;kruskal;int8_t;360;25
42427;Leon3;28x28;kruskal;int8_t;386;26
42428;Leon3;28x28;kruskal;int8_t;158;2
42429;Leon3;28x28;kruskal;int8_t;904;25
42430;Leon3;28x28;kruskal;int8_t;480;24
42431;Leon3;28x28;kruskal;int8_t;647;15
42432;Leon3;28x28;kruskal;int8_t;104;13
42433;Leon3;28x28;kruskal;int8_t;55;28
42434;Leon3;28x28;kruskal;int8_t;491;17
42435;Leon3;28x28;kruskal;int8_t;391;11
42436;Leon3;28x28;kruskal;int8_t;972;16
42437;Leon3;28x28;kruskal;int8_t;571;14
42438;Leon3;28x28;kruskal;int8_t;940;19
42439;Leon3;28x28;kruskal;int8_t;861;6
42440;Leon3;28x28;kruskal;int8_t;324;4
42441;Leon3;28x28;kruskal;int8_t;549;20
42442;Leon3;28x28;kruskal;int8_t;170;13
42443;Leon3;28x28;kruskal;int8_t;269;12
42444;Leon3;28x28;kruskal;int8_t;442;13
42445;Leon3;28x28;kruskal;int8_t;520;14
42446;Leon3;28x28;kruskal;int8_t;455;14
42447;Leon3;28x28;kruskal;int8_t;31;20
42448;Leon3;28x28;kruskal;int8_t;971;9
42449;Leon3;28x28;kruskal;int8_t;397;18
42450;Leon3;28x28;kruskal;int8_t;254;4
42451;Leon3;28x28;kruskal;int8_t;616;12
42452;Leon3;28x28;kruskal;int8_t;66;6
42453;Leon3;28x28;kruskal;int8_t;943;20
42454;Leon3;28x28;kruskal;int8_t;117;8
42455;Leon3;28x28;kruskal;int8_t;451;17
42456;Leon3;28x28;kruskal;int8_t;643;21
42457;Leon3;28x28;kruskal;int8_t;688;20
42458;Leon3;28x28;kruskal;int8_t;569;9
42459;Leon3;28x28;kruskal;int8_t;745;5
42460;Leon3;28x28;kruskal;int8_t;65;10
42461;Leon3;28x28;kruskal;int8_t;980;4
42462;Leon3;28x28;kruskal;int8_t;982;24
42463;Leon3;28x28;kruskal;int8_t;62;6
42464;Leon3;28x28;kruskal;int8_t;789;23
42465;Leon3;28x28;kruskal;int8_t;401;8
42466;Leon3;28x28;kruskal;int8_t;21;19
42467;Leon3;28x28;kruskal;int8_t;598;28
42468;Leon3;28x28;kruskal;int8_t;273;28
42469;Leon3;28x28;kruskal;int8_t;534;7
42470;Leon3;28x28;kruskal;int8_t;118;28
42471;Leon3;28x28;kruskal;int8_t;141;15
42472;Leon3;28x28;kruskal;int8_t;366;11
42473;Leon3;28x28;kruskal;int8_t;222;2
42474;Leon3;28x28;kruskal;int8_t;876;2
42475;Leon3;28x28;kruskal;int8_t;700;8
42476;Leon3;28x28;kruskal;int8_t;95;9
42477;Leon3;28x28;kruskal;int8_t;806;8
42478;Leon3;28x28;kruskal;int8_t;671;26
42479;Leon3;28x28;kruskal;int8_t;816;7
42480;Leon3;28x28;kruskal;int8_t;630;7
42481;Leon3;28x28;kruskal;int8_t;433;12
42482;Leon3;28x28;kruskal;int8_t;905;8
42483;Leon3;28x28;kruskal;int8_t;84;15
42484;Leon3;28x28;kruskal;int8_t;233;11
42485;Leon3;28x28;kruskal;int8_t;664;3
42486;Leon3;28x28;kruskal;int8_t;162;11
42487;Leon3;28x28;kruskal;int8_t;681;5
42488;Leon3;28x28;kruskal;int8_t;542;25
42489;Leon3;28x28;kruskal;int8_t;169;4
42490;Leon3;28x28;kruskal;int8_t;660;11
42491;Leon3;28x28;kruskal;int8_t;488;22
42492;Leon3;28x28;kruskal;int8_t;894;20
42493;Leon3;28x28;kruskal;int8_t;828;17
42494;Leon3;28x28;kruskal;int8_t;537;22
42495;Leon3;28x28;kruskal;int8_t;845;27
42496;Leon3;28x28;kruskal;int8_t;584;23
42497;Leon3;28x28;kruskal;int8_t;457;2
42498;Leon3;28x28;kruskal;int8_t;499;23
42499;Leon3;28x28;kruskal;int8_t;369;23
42500;Leon3;28x28;kruskal;int8_t;58;11
42501;Leon3;28x28;kruskal;int8_t;64;7
42502;Leon3;28x28;kruskal;int8_t;196;2
42503;Leon3;28x28;kruskal;int8_t;462;14
42504;Leon3;28x28;kruskal;int8_t;343;20
42505;Leon3;28x28;kruskal;int8_t;262;19
42506;Leon3;28x28;kruskal;int8_t;966;7
42507;Leon3;28x28;kruskal;int8_t;261;16
42508;Leon3;28x28;kruskal;int8_t;349;21
42509;Leon3;28x28;kruskal;int8_t;263;25
42510;Leon3;28x28;kruskal;int8_t;801;5
42511;Leon3;28x28;kruskal;int8_t;292;26
42512;Leon3;28x28;kruskal;int8_t;786;7
42513;Leon3;28x28;kruskal;int8_t;101;6
42514;Leon3;28x28;kruskal;int8_t;691;16
42515;Leon3;28x28;kruskal;int8_t;926;6
42516;Leon3;28x28;kruskal;int8_t;754;27
42517;Leon3;28x28;kruskal;int8_t;215;13
42518;Leon3;28x28;kruskal;int8_t;977;17
42519;Leon3;28x28;kruskal;int8_t;850;27
42520;Leon3;28x28;kruskal;int8_t;646;11
42521;Leon3;28x28;kruskal;int8_t;628;2
42522;Leon3;28x28;kruskal;int8_t;941;21
42523;Leon3;28x28;kruskal;int8_t;353;20
42524;Leon3;28x28;kruskal;int8_t;690;2
42525;Leon3;28x28;kruskal;int8_t;961;23
42526;Leon3;28x28;kruskal;int8_t;331;23
42527;Leon3;28x28;kruskal;int8_t;377;2
42528;Leon3;28x28;kruskal;int8_t;128;15
42529;Leon3;28x28;kruskal;int8_t;336;25
42530;Leon3;28x28;kruskal;int8_t;632;2
42531;Leon3;28x28;kruskal;int8_t;166;6
42532;Leon3;28x28;kruskal;int8_t;744;4
42533;Leon3;28x28;kruskal;int8_t;837;10
42534;Leon3;28x28;kruskal;int8_t;807;22
42535;Leon3;28x28;kruskal;int8_t;838;16
42536;Leon3;28x28;kruskal;int8_t;723;7
42537;Leon3;28x28;kruskal;int8_t;874;17
42538;Leon3;28x28;kruskal;int8_t;627;10
42539;Leon3;28x28;kruskal;int8_t;555;25
42540;Leon3;28x28;kruskal;int8_t;446;14
42541;Leon3;28x28;kruskal;int8_t;716;24
42542;Leon3;28x28;kruskal;int8_t;240;4
42543;Leon3;28x28;kruskal;int8_t;140;22
42544;Leon3;28x28;kruskal;int8_t;317;28
42545;Leon3;28x28;kruskal;int8_t;83;14
42546;Leon3;28x28;kruskal;int8_t;696;26
42547;Leon3;28x28;kruskal;int8_t;413;24
42548;Leon3;28x28;kruskal;int8_t;94;3
42549;Leon3;28x28;kruskal;int8_t;937;3
42550;Leon3;28x28;kruskal;int8_t;199;6
42551;Leon3;28x28;kruskal;int8_t;596;26
42552;Leon3;28x28;kruskal;int8_t;0;16
42553;Leon3;28x28;kruskal;int8_t;953;17
42554;Leon3;28x28;kruskal;int8_t;906;19
42555;Leon3;28x28;kruskal;int8_t;742;24
42556;Leon3;28x28;kruskal;int8_t;396;25
42557;Leon3;28x28;kruskal;int8_t;159;5
42558;Leon3;28x28;kruskal;int8_t;238;3
42559;Leon3;28x28;kruskal;int8_t;136;24
42560;Leon3;28x28;kruskal;int8_t;915;11
42561;Leon3;28x28;kruskal;int8_t;99;17
42562;Leon3;28x28;kruskal;int8_t;771;7
42563;Leon3;28x28;kruskal;int8_t;96;19
42564;Leon3;28x28;kruskal;int8_t;768;19
42565;Leon3;28x28;kruskal;int8_t;67;21
42566;Leon3;28x28;kruskal;int8_t;565;25
42567;Leon3;28x28;kruskal;int8_t;848;6
42568;Leon3;28x28;kruskal;int8_t;114;26
42569;Leon3;28x28;kruskal;int8_t;61;20
42570;Leon3;28x28;kruskal;int8_t;511;16
42571;Leon3;28x28;kruskal;int8_t;729;14
42572;Leon3;28x28;kruskal;int8_t;460;16
42573;Leon3;28x28;kruskal;int8_t;832;20
42574;Leon3;28x28;kruskal;int8_t;348;19
42575;Leon3;28x28;kruskal;int8_t;182;25
42576;Leon3;28x28;kruskal;int8_t;986;2
42577;Leon3;28x28;kruskal;int8_t;180;13
42578;Leon3;28x28;kruskal;int8_t;930;3
42579;Leon3;28x28;kruskal;int8_t;274;11
