;DEVICE;BOARD;FUNCTION;DATA_TYPE;inputName;text;data;bss
53005;tsim;Leon3;insertionsort;int8_t;936;11696;176;368
53006;tsim;Leon3;insertionsort;int8_t;554;11696;160;368
53007;tsim;Leon3;insertionsort;int8_t;763;11696;160;368
53008;tsim;Leon3;insertionsort;int8_t;834;11696;168;368
53009;tsim;Leon3;insertionsort;int8_t;613;11696;152;368
53010;tsim;Leon3;insertionsort;int8_t;907;11696;176;368
53011;tsim;Leon3;insertionsort;int8_t;825;11696;168;368
53012;tsim;Leon3;insertionsort;int8_t;308;11696;168;368
53013;tsim;Leon3;insertionsort;int8_t;294;11696;168;368
53014;tsim;Leon3;insertionsort;int8_t;522;11696;152;368
53015;tsim;Leon3;insertionsort;int8_t;322;11696;160;368
53016;tsim;Leon3;insertionsort;int8_t;28;11696;168;368
53017;tsim;Leon3;insertionsort;int8_t;760;11696;152;368
53018;tsim;Leon3;insertionsort;int8_t;559;11696;152;368
53019;tsim;Leon3;insertionsort;int8_t;685;11696;176;368
53020;tsim;Leon3;insertionsort;int8_t;908;11696;152;368
53021;tsim;Leon3;insertionsort;int8_t;919;11696;176;368
53022;tsim;Leon3;insertionsort;int8_t;724;11696;160;368
53023;tsim;Leon3;insertionsort;int8_t;947;11696;160;368
53024;tsim;Leon3;insertionsort;int8_t;214;11696;176;368
53025;tsim;Leon3;insertionsort;int8_t;468;11696;176;368
53026;tsim;Leon3;insertionsort;int8_t;967;11696;152;368
53027;tsim;Leon3;insertionsort;int8_t;234;11696;160;368
53028;tsim;Leon3;insertionsort;int8_t;983;11696;152;368
53029;tsim;Leon3;insertionsort;int8_t;719;11696;152;368
53030;tsim;Leon3;insertionsort;int8_t;110;11696;152;368
53031;tsim;Leon3;insertionsort;int8_t;235;11696;168;368
53032;tsim;Leon3;insertionsort;int8_t;588;11696;152;368
53033;tsim;Leon3;insertionsort;int8_t;185;11696;168;368
53034;tsim;Leon3;insertionsort;int8_t;732;11696;160;368
53035;tsim;Leon3;insertionsort;int8_t;896;11696;168;368
53036;tsim;Leon3;insertionsort;int8_t;888;11696;160;368
53037;tsim;Leon3;insertionsort;int8_t;923;11696;160;368
53038;tsim;Leon3;insertionsort;int8_t;767;11696;160;368
53039;tsim;Leon3;insertionsort;int8_t;179;11696;152;368
53040;tsim;Leon3;insertionsort;int8_t;195;11696;152;368
53041;tsim;Leon3;insertionsort;int8_t;148;11696;168;368
53042;tsim;Leon3;insertionsort;int8_t;917;11696;168;368
53043;tsim;Leon3;insertionsort;int8_t;634;11696;160;368
53044;tsim;Leon3;insertionsort;int8_t;157;11696;168;368
53045;tsim;Leon3;insertionsort;int8_t;314;11696;152;368
53046;tsim;Leon3;insertionsort;int8_t;879;11696;160;368
53047;tsim;Leon3;insertionsort;int8_t;16;11696;152;368
53048;tsim;Leon3;insertionsort;int8_t;839;11696;168;368
53049;tsim;Leon3;insertionsort;int8_t;150;11696;152;368
53050;tsim;Leon3;insertionsort;int8_t;835;11696;160;368
53051;tsim;Leon3;insertionsort;int8_t;161;11696;168;368
53052;tsim;Leon3;insertionsort;int8_t;34;11696;152;368
53053;tsim;Leon3;insertionsort;int8_t;959;11696;176;368
53054;tsim;Leon3;insertionsort;int8_t;264;11696;176;368
53055;tsim;Leon3;insertionsort;int8_t;123;11696;160;368
53056;tsim;Leon3;insertionsort;int8_t;623;11696;176;368
53057;tsim;Leon3;insertionsort;int8_t;187;11696;160;368
53058;tsim;Leon3;insertionsort;int8_t;575;11696;152;368
53059;tsim;Leon3;insertionsort;int8_t;466;11696;176;368
53060;tsim;Leon3;insertionsort;int8_t;621;11696;160;368
53061;tsim;Leon3;insertionsort;int8_t;82;11696;168;368
53062;tsim;Leon3;insertionsort;int8_t;352;11696;160;368
53063;tsim;Leon3;insertionsort;int8_t;779;11696;160;368
53064;tsim;Leon3;insertionsort;int8_t;946;11696;168;368
53065;tsim;Leon3;insertionsort;int8_t;756;11696;152;368
53066;tsim;Leon3;insertionsort;int8_t;502;11696;168;368
53067;tsim;Leon3;insertionsort;int8_t;641;11696;160;368
53068;tsim;Leon3;insertionsort;int8_t;882;11696;160;368
53069;tsim;Leon3;insertionsort;int8_t;46;11696;152;368
53070;tsim;Leon3;insertionsort;int8_t;721;11696;152;368
53071;tsim;Leon3;insertionsort;int8_t;105;11696;160;368
53072;tsim;Leon3;insertionsort;int8_t;284;11696;168;368
53073;tsim;Leon3;insertionsort;int8_t;295;11696;160;368
53074;tsim;Leon3;insertionsort;int8_t;423;11696;160;368
53075;tsim;Leon3;insertionsort;int8_t;544;11696;160;368
53076;tsim;Leon3;insertionsort;int8_t;384;11696;168;368
53077;tsim;Leon3;insertionsort;int8_t;206;11696;168;368
53078;tsim;Leon3;insertionsort;int8_t;817;11696;152;368
53079;tsim;Leon3;insertionsort;int8_t;788;11696;168;368
53080;tsim;Leon3;insertionsort;int8_t;205;11696;168;368
53081;tsim;Leon3;insertionsort;int8_t;243;11696;176;368
53082;tsim;Leon3;insertionsort;int8_t;619;11696;152;368
53083;tsim;Leon3;insertionsort;int8_t;514;11696;168;368
53084;tsim;Leon3;insertionsort;int8_t;703;11696;152;368
53085;tsim;Leon3;insertionsort;int8_t;605;11696;176;368
53086;tsim;Leon3;insertionsort;int8_t;659;11696;152;368
53087;tsim;Leon3;insertionsort;int8_t;929;11696;168;368
53088;tsim;Leon3;insertionsort;int8_t;365;11696;160;368
53089;tsim;Leon3;insertionsort;int8_t;495;11696;176;368
53090;tsim;Leon3;insertionsort;int8_t;431;11696;176;368
53091;tsim;Leon3;insertionsort;int8_t;482;11696;160;368
53092;tsim;Leon3;insertionsort;int8_t;611;11696;176;368
53093;tsim;Leon3;insertionsort;int8_t;846;11696;160;368
53094;tsim;Leon3;insertionsort;int8_t;27;11696;160;368
53095;tsim;Leon3;insertionsort;int8_t;736;11696;160;368
53096;tsim;Leon3;insertionsort;int8_t;815;11696;168;368
53097;tsim;Leon3;insertionsort;int8_t;145;11696;160;368
53098;tsim;Leon3;insertionsort;int8_t;582;11696;160;368
53099;tsim;Leon3;insertionsort;int8_t;492;11696;152;368
53100;tsim;Leon3;insertionsort;int8_t;881;11696;152;368
53101;tsim;Leon3;insertionsort;int8_t;237;11696;152;368
53102;tsim;Leon3;insertionsort;int8_t;409;11696;168;368
53103;tsim;Leon3;insertionsort;int8_t;108;11696;152;368
53104;tsim;Leon3;insertionsort;int8_t;299;11696;168;368
53105;tsim;Leon3;insertionsort;int8_t;20;11696;168;368
53106;tsim;Leon3;insertionsort;int8_t;485;11696;152;368
53107;tsim;Leon3;insertionsort;int8_t;303;11696;160;368
53108;tsim;Leon3;insertionsort;int8_t;425;11696;176;368
53109;tsim;Leon3;insertionsort;int8_t;597;11696;152;368
53110;tsim;Leon3;insertionsort;int8_t;517;11696;152;368
53111;tsim;Leon3;insertionsort;int8_t;672;11696;176;368
53112;tsim;Leon3;insertionsort;int8_t;340;11696;160;368
53113;tsim;Leon3;insertionsort;int8_t;339;11696;152;368
53114;tsim;Leon3;insertionsort;int8_t;424;11696;160;368
53115;tsim;Leon3;insertionsort;int8_t;9;11696;160;368
53116;tsim;Leon3;insertionsort;int8_t;587;11696;168;368
53117;tsim;Leon3;insertionsort;int8_t;417;11696;160;368
53118;tsim;Leon3;insertionsort;int8_t;116;11696;160;368
53119;tsim;Leon3;insertionsort;int8_t;475;11696;152;368
53120;tsim;Leon3;insertionsort;int8_t;184;11696;176;368
53121;tsim;Leon3;insertionsort;int8_t;223;11696;160;368
53122;tsim;Leon3;insertionsort;int8_t;804;11696;160;368
53123;tsim;Leon3;insertionsort;int8_t;374;11696;160;368
53124;tsim;Leon3;insertionsort;int8_t;864;11696;168;368
53125;tsim;Leon3;insertionsort;int8_t;444;11696;160;368
53126;tsim;Leon3;insertionsort;int8_t;92;11696;168;368
53127;tsim;Leon3;insertionsort;int8_t;773;11696;152;368
53128;tsim;Leon3;insertionsort;int8_t;131;11696;168;368
53129;tsim;Leon3;insertionsort;int8_t;710;11696;160;368
53130;tsim;Leon3;insertionsort;int8_t;693;11696;152;368
53131;tsim;Leon3;insertionsort;int8_t;944;11696;152;368
53132;tsim;Leon3;insertionsort;int8_t;573;11696;168;368
53133;tsim;Leon3;insertionsort;int8_t;712;11696;168;368
53134;tsim;Leon3;insertionsort;int8_t;718;11696;168;368
53135;tsim;Leon3;insertionsort;int8_t;3;11696;176;368
53136;tsim;Leon3;insertionsort;int8_t;805;11696;152;368
53137;tsim;Leon3;insertionsort;int8_t;98;11696;152;368
53138;tsim;Leon3;insertionsort;int8_t;304;11696;168;368
53139;tsim;Leon3;insertionsort;int8_t;897;11696;168;368
53140;tsim;Leon3;insertionsort;int8_t;153;11696;160;368
53141;tsim;Leon3;insertionsort;int8_t;368;11696;152;368
53142;tsim;Leon3;insertionsort;int8_t;689;11696;160;368
53143;tsim;Leon3;insertionsort;int8_t;830;11696;152;368
53144;tsim;Leon3;insertionsort;int8_t;29;11696;176;368
53145;tsim;Leon3;insertionsort;int8_t;301;11696;176;368
53146;tsim;Leon3;insertionsort;int8_t;286;11696;168;368
53147;tsim;Leon3;insertionsort;int8_t;580;11696;152;368
53148;tsim;Leon3;insertionsort;int8_t;593;11696;152;368
53149;tsim;Leon3;insertionsort;int8_t;80;11696;176;368
53150;tsim;Leon3;insertionsort;int8_t;416;11696;152;368
53151;tsim;Leon3;insertionsort;int8_t;305;11696;176;368
53152;tsim;Leon3;insertionsort;int8_t;142;11696;152;368
53153;tsim;Leon3;insertionsort;int8_t;800;11696;168;368
53154;tsim;Leon3;insertionsort;int8_t;661;11696;152;368
53155;tsim;Leon3;insertionsort;int8_t;73;11696;160;368
53156;tsim;Leon3;insertionsort;int8_t;297;11696;168;368
53157;tsim;Leon3;insertionsort;int8_t;167;11696;168;368
53158;tsim;Leon3;insertionsort;int8_t;594;11696;176;368
53159;tsim;Leon3;insertionsort;int8_t;367;11696;152;368
53160;tsim;Leon3;insertionsort;int8_t;552;11696;152;368
53161;tsim;Leon3;insertionsort;int8_t;608;11696;152;368
53162;tsim;Leon3;insertionsort;int8_t;797;11696;168;368
53163;tsim;Leon3;insertionsort;int8_t;288;11696;152;368
53164;tsim;Leon3;insertionsort;int8_t;764;11696;168;368
53165;tsim;Leon3;insertionsort;int8_t;622;11696;152;368
53166;tsim;Leon3;insertionsort;int8_t;785;11696;152;368
53167;tsim;Leon3;insertionsort;int8_t;676;11696;160;368
53168;tsim;Leon3;insertionsort;int8_t;330;11696;152;368
53169;tsim;Leon3;insertionsort;int8_t;595;11696;152;368
53170;tsim;Leon3;insertionsort;int8_t;968;11696;160;368
53171;tsim;Leon3;insertionsort;int8_t;503;11696;168;368
53172;tsim;Leon3;insertionsort;int8_t;378;11696;168;368
53173;tsim;Leon3;insertionsort;int8_t;610;11696;160;368
53174;tsim;Leon3;kruskal;int8_t;242;14912;720;400
53175;tsim;Leon3;kruskal;int8_t;505;14864;168;384
53176;tsim;Leon3;kruskal;int8_t;924;14912;336;392
53177;tsim;Leon3;kruskal;int8_t;862;14960;504;400
53178;tsim;Leon3;kruskal;int8_t;287;14960;672;400
53179;tsim;Leon3;kruskal;int8_t;733;14912;176;384
53180;tsim;Leon3;kruskal;int8_t;813;14912;176;384
53181;tsim;Leon3;kruskal;int8_t;11;14912;176;384
53182;tsim;Leon3;kruskal;int8_t;19;14768;144;384
53183;tsim;Leon3;kruskal;int8_t;999;14768;400;392
53184;tsim;Leon3;kruskal;int8_t;134;14912;240;392
53185;tsim;Leon3;kruskal;int8_t;609;14864;192;384
53186;tsim;Leon3;kruskal;int8_t;993;14960;768;408
53187;tsim;Leon3;kruskal;int8_t;731;14864;368;392
53188;tsim;Leon3;kruskal;int8_t;127;14960;264;392
53189;tsim;Leon3;kruskal;int8_t;889;14912;240;392
53190;tsim;Leon3;kruskal;int8_t;987;14912;288;392
53191;tsim;Leon3;kruskal;int8_t;780;14960;504;400
53192;tsim;Leon3;kruskal;int8_t;435;14768;208;384
53193;tsim;Leon3;kruskal;int8_t;950;14768;208;384
53194;tsim;Leon3;kruskal;int8_t;976;14960;504;400
53195;tsim;Leon3;kruskal;int8_t;557;14960;584;400
53196;tsim;Leon3;kruskal;int8_t;398;15008;624;400
53197;tsim;Leon3;kruskal;int8_t;892;14912;240;392
53198;tsim;Leon3;kruskal;int8_t;670;14912;928;408
53199;tsim;Leon3;kruskal;int8_t;574;14864;432;400
53200;tsim;Leon3;kruskal;int8_t;163;14864;368;392
53201;tsim;Leon3;kruskal;int8_t;900;14864;152;384
53202;tsim;Leon3;kruskal;int8_t;392;14960;768;408
53203;tsim;Leon3;kruskal;int8_t;447;14768;160;384
53204;tsim;Leon3;kruskal;int8_t;523;14912;288;392
53205;tsim;Leon3;kruskal;int8_t;679;14864;368;392
53206;tsim;Leon3;kruskal;int8_t;419;15008;624;400
53207;tsim;Leon3;kruskal;int8_t;895;14912;336;392
53208;tsim;Leon3;kruskal;int8_t;298;14960;504;400
53209;tsim;Leon3;kruskal;int8_t;155;14864;432;400
53210;tsim;Leon3;kruskal;int8_t;12;14864;224;392
53211;tsim;Leon3;kruskal;int8_t;160;14768;160;384
53212;tsim;Leon3;kruskal;int8_t;626;14864;432;400
53213;tsim;Leon3;kruskal;int8_t;38;15008;624;400
53214;tsim;Leon3;kruskal;int8_t;146;14960;672;400
53215;tsim;Leon3;kruskal;int8_t;81;14864;368;392
53216;tsim;Leon3;kruskal;int8_t;687;14960;768;408
53217;tsim;Leon3;kruskal;int8_t;213;14960;504;400
53218;tsim;Leon3;kruskal;int8_t;212;14960;264;392
53219;tsim;Leon3;kruskal;int8_t;568;14864;152;384
53220;tsim;Leon3;kruskal;int8_t;5;14912;544;400
53221;tsim;Leon3;kruskal;int8_t;40;14960;584;400
53222;tsim;Leon3;kruskal;int8_t;970;14864;152;384
53223;tsim;Leon3;kruskal;int8_t;707;14864;368;392
53224;tsim;Leon3;kruskal;int8_t;406;14912;336;392
53225;tsim;Leon3;kruskal;int8_t;893;14912;336;392
53226;tsim;Leon3;kruskal;int8_t;144;14768;144;384
53227;tsim;Leon3;kruskal;int8_t;979;14912;176;384
53228;tsim;Leon3;kruskal;int8_t;831;14960;312;392
53229;tsim;Leon3;kruskal;int8_t;402;14864;224;392
53230;tsim;Leon3;kruskal;int8_t;404;15008;816;408
53231;tsim;Leon3;kruskal;int8_t;310;14768;160;384
53232;tsim;Leon3;kruskal;int8_t;70;14768;208;384
53233;tsim;Leon3;kruskal;int8_t;268;14960;672;400
53234;tsim;Leon3;kruskal;int8_t;412;14960;768;408
53235;tsim;Leon3;kruskal;int8_t;290;14912;928;408
53236;tsim;Leon3;kruskal;int8_t;916;14960;872;408
53237;tsim;Leon3;kruskal;int8_t;567;14960;264;392
53238;tsim;Leon3;kruskal;int8_t;913;14864;192;384
53239;tsim;Leon3;kruskal;int8_t;232;14768;208;384
53240;tsim;Leon3;kruskal;int8_t;319;15008;816;408
53241;tsim;Leon3;kruskal;int8_t;23;14864;168;384
53242;tsim;Leon3;kruskal;int8_t;899;14864;168;384
53243;tsim;Leon3;kruskal;int8_t;428;14960;264;392
53244;tsim;Leon3;kruskal;int8_t;858;14912;720;400
53245;tsim;Leon3;kruskal;int8_t;546;14864;168;384
53246;tsim;Leon3;kruskal;int8_t;432;14912;240;392
53247;tsim;Leon3;kruskal;int8_t;231;14960;504;400
53248;tsim;Leon3;kruskal;int8_t;388;14864;168;384
53249;tsim;Leon3;kruskal;int8_t;350;14768;160;384
53250;tsim;Leon3;kruskal;int8_t;603;14912;240;392
53251;tsim;Leon3;kruskal;int8_t;364;15008;816;408
53252;tsim;Leon3;kruskal;int8_t;530;15008;816;408
53253;tsim;Leon3;kruskal;int8_t;72;14912;176;384
53254;tsim;Leon3;kruskal;int8_t;536;15008;816;408
53255;tsim;Leon3;kruskal;int8_t;79;14912;928;408
53256;tsim;Leon3;kruskal;int8_t;342;14912;336;392
53257;tsim;Leon3;kruskal;int8_t;803;14912;928;408
53258;tsim;Leon3;kruskal;int8_t;501;14960;504;400
53259;tsim;Leon3;kruskal;int8_t;540;15008;624;400
53260;tsim;Leon3;kruskal;int8_t;955;14768;208;384
53261;tsim;Leon3;kruskal;int8_t;191;15008;624;400
53262;tsim;Leon3;kruskal;int8_t;812;14864;224;392
53263;tsim;Leon3;kruskal;int8_t;545;14960;872;408
53264;tsim;Leon3;kruskal;int8_t;78;14960;768;408
53265;tsim;Leon3;kruskal;int8_t;526;14960;264;392
53266;tsim;Leon3;kruskal;int8_t;695;14960;768;408
53267;tsim;Leon3;kruskal;int8_t;87;14864;192;384
53268;tsim;Leon3;kruskal;int8_t;300;14768;144;384
53269;tsim;Leon3;kruskal;int8_t;964;14768;400;392
53270;tsim;Leon3;kruskal;int8_t;998;14768;160;384
53271;tsim;Leon3;kruskal;int8_t;988;14960;768;408
53272;tsim;Leon3;kruskal;int8_t;6;14864;192;384
53273;tsim;Leon3;kruskal;int8_t;625;14912;240;392
53274;tsim;Leon3;kruskal;int8_t;518;14768;208;384
53275;tsim;Leon3;kruskal;int8_t;122;14912;288;392
53276;tsim;Leon3;kruskal;int8_t;541;14960;672;400
53277;tsim;Leon3;kruskal;int8_t;279;14864;224;392
53278;tsim;Leon3;kruskal;int8_t;256;14768;160;384
53279;tsim;Leon3;kruskal;int8_t;796;14960;672;400
53280;tsim;Leon3;kruskal;int8_t;504;14912;240;392
53281;tsim;Leon3;kruskal;int8_t;752;14864;368;392
53282;tsim;Leon3;kruskal;int8_t;459;14768;400;392
53283;tsim;Leon3;kruskal;int8_t;658;15008;624;400
53284;tsim;Leon3;kruskal;int8_t;408;14912;288;392
53285;tsim;Leon3;kruskal;int8_t;867;15008;816;408
53286;tsim;Leon3;kruskal;int8_t;727;14864;224;392
53287;tsim;Leon3;kruskal;int8_t;177;15008;624;400
53288;tsim;Leon3;kruskal;int8_t;823;14960;768;408
53289;tsim;Leon3;kruskal;int8_t;822;14912;928;408
53290;tsim;Leon3;kruskal;int8_t;218;14960;264;392
53291;tsim;Leon3;kruskal;int8_t;426;14960;312;392
53292;tsim;Leon3;kruskal;int8_t;776;14768;400;392
53293;tsim;Leon3;kruskal;int8_t;143;14912;288;392
53294;tsim;Leon3;kruskal;int8_t;739;14768;400;392
53295;tsim;Leon3;kruskal;int8_t;312;14912;544;400
53296;tsim;Leon3;kruskal;int8_t;174;14960;312;392
53297;tsim;Leon3;kruskal;int8_t;669;14960;768;408
53298;tsim;Leon3;kruskal;int8_t;120;14912;336;392
53299;tsim;Leon3;kruskal;int8_t;974;14864;432;400
53300;tsim;Leon3;kruskal;int8_t;217;14864;168;384
53301;tsim;Leon3;kruskal;int8_t;866;14960;672;400
53302;tsim;Leon3;kruskal;int8_t;192;14864;168;384
53303;tsim;Leon3;kruskal;int8_t;328;14864;368;392
53304;tsim;Leon3;kruskal;int8_t;68;14960;584;400
53305;tsim;Leon3;kruskal;int8_t;387;14864;224;392
53306;tsim;Leon3;kruskal;int8_t;69;15008;624;400
53307;tsim;Leon3;kruskal;int8_t;749;14912;336;392
53308;tsim;Leon3;kruskal;int8_t;135;14912;464;400
53309;tsim;Leon3;kruskal;int8_t;341;14960;504;400
53310;tsim;Leon3;kruskal;int8_t;494;14960;872;408
53311;tsim;Leon3;kruskal;int8_t;1;14912;336;392
53312;tsim;Leon3;kruskal;int8_t;589;14768;144;384
53313;tsim;Leon3;kruskal;int8_t;925;14912;336;392
53314;tsim;Leon3;kruskal;int8_t;524;14912;544;400
53315;tsim;Leon3;kruskal;int8_t;994;14768;144;384
53316;tsim;Leon3;kruskal;int8_t;856;14960;672;400
53317;tsim;Leon3;kruskal;int8_t;156;14864;168;384
53318;tsim;Leon3;kruskal;int8_t;470;15008;624;400
53319;tsim;Leon3;kruskal;int8_t;207;14864;432;400
53320;tsim;Leon3;kruskal;int8_t;655;14960;264;392
53321;tsim;Leon3;kruskal;int8_t;441;14912;288;392
53322;tsim;Leon3;kruskal;int8_t;109;14960;584;400
53323;tsim;Leon3;kruskal;int8_t;45;14768;144;384
53324;tsim;Leon3;kruskal;int8_t;125;14864;368;392
53325;tsim;Leon3;kruskal;int8_t;600;14864;192;384
53326;tsim;Leon3;kruskal;int8_t;708;14768;400;392
53327;tsim;Leon3;kruskal;int8_t;791;14864;192;384
53328;tsim;Leon3;kruskal;int8_t;912;14768;144;384
53329;tsim;Leon3;kruskal;int8_t;533;14912;240;392
53330;tsim;Leon3;kruskal;int8_t;418;14912;720;400
53331;tsim;Leon3;kruskal;int8_t;228;14912;464;400
53332;tsim;Leon3;kruskal;int8_t;585;14768;208;384
53333;tsim;Leon3;kruskal;int8_t;465;14960;312;392
53334;tsim;Leon3;kruskal;int8_t;239;14912;288;392
53335;tsim;Leon3;kruskal;int8_t;842;14864;152;384
53336;tsim;Leon3;kruskal;int8_t;208;14864;432;400
53337;tsim;Leon3;kruskal;int8_t;932;15008;816;408
53338;tsim;Leon3;kruskal;int8_t;957;15008;816;408
53339;tsim;Leon3;kruskal;int8_t;563;14912;240;392
53340;tsim;Leon3;kruskal;int8_t;766;14768;208;384
53341;tsim;Leon3;kruskal;int8_t;476;14912;288;392
53342;tsim;Leon3;kruskal;int8_t;175;14864;224;392
53343;tsim;Leon3;kruskal;int8_t;591;14912;336;392
53344;tsim;Leon3;kruskal;int8_t;997;14960;584;400
53345;tsim;Leon3;kruskal;int8_t;385;14960;872;408
53346;tsim;Leon3;kruskal;int8_t;115;14912;544;400
53347;tsim;Leon3;kruskal;int8_t;653;14864;168;384
53348;tsim;Leon3;kruskal;int8_t;753;14912;240;392
53349;tsim;Leon3;kruskal;int8_t;241;14960;504;400
53350;tsim;Leon3;kruskal;int8_t;197;14768;160;384
53351;tsim;Leon3;kruskal;int8_t;636;14960;672;400
53352;tsim;Leon3;kruskal;int8_t;450;14912;176;384
53353;tsim;Leon3;kruskal;int8_t;106;14864;432;400
53354;tsim;Leon3;kruskal;int8_t;699;14864;192;384
53355;tsim;Leon3;kruskal;int8_t;578;14864;224;392
53356;tsim;Leon3;kruskal;int8_t;644;14864;224;392
53357;tsim;Leon3;kruskal;int8_t;570;14768;160;384
53358;tsim;Leon3;kruskal;int8_t;873;14864;368;392
53359;tsim;Leon3;kruskal;int8_t;33;14960;768;408
53360;tsim;Leon3;kruskal;int8_t;210;14864;224;392
53361;tsim;Leon3;kruskal;int8_t;486;14768;160;384
53362;tsim;Leon3;kruskal;int8_t;252;14960;264;392
53363;tsim;Leon3;kruskal;int8_t;694;14864;368;392
53364;tsim;Leon3;kruskal;int8_t;759;14912;720;400
53365;tsim;Leon3;kruskal;int8_t;245;14960;872;408
53366;tsim;Leon3;kruskal;int8_t;15;14864;168;384
53367;tsim;Leon3;kruskal;int8_t;792;14960;872;408
53368;tsim;Leon3;kruskal;int8_t;248;14912;336;392
53369;tsim;Leon3;kruskal;int8_t;246;15008;816;408
53370;tsim;Leon3;kruskal;int8_t;556;14912;928;408
53371;tsim;Leon3;kruskal;int8_t;513;14864;152;384
53372;tsim;Leon3;kruskal;int8_t;93;14864;432;400
53373;tsim;Leon3;kruskal;int8_t;558;14768;208;384
53374;tsim;Leon3;kruskal;int8_t;991;14960;312;392
53375;tsim;Leon3;kruskal;int8_t;181;14912;928;408
53376;tsim;Leon3;kruskal;int8_t;674;14768;144;384
53377;tsim;Leon3;kruskal;int8_t;652;14864;152;384
53378;tsim;Leon3;kruskal;int8_t;344;14960;504;400
53379;tsim;Leon3;kruskal;int8_t;715;14912;176;384
53380;tsim;Leon3;kruskal;int8_t;528;14960;872;408
53381;tsim;Leon3;kruskal;int8_t;276;14960;312;392
53382;tsim;Leon3;kruskal;int8_t;24;14768;144;384
53383;tsim;Leon3;kruskal;int8_t;296;14768;400;392
53384;tsim;Leon3;kruskal;int8_t;244;14864;192;384
53385;tsim;Leon3;kruskal;int8_t;380;14768;144;384
53386;tsim;Leon3;kruskal;int8_t;25;14912;288;392
53387;tsim;Leon3;kruskal;int8_t;740;14768;160;384
53388;tsim;Leon3;kruskal;int8_t;478;14912;464;400
53389;tsim;Leon3;kruskal;int8_t;379;14768;160;384
53390;tsim;Leon3;kruskal;int8_t;810;14960;584;400
53391;tsim;Leon3;kruskal;int8_t;440;15008;816;408
53392;tsim;Leon3;kruskal;int8_t;543;14768;160;384
53393;tsim;Leon3;kruskal;int8_t;130;14912;176;384
53394;tsim;Leon3;kruskal;int8_t;225;14768;208;384
53395;tsim;Leon3;kruskal;int8_t;285;14912;336;392
53396;tsim;Leon3;kruskal;int8_t;363;14864;152;384
53397;tsim;Leon3;kruskal;int8_t;667;14768;160;384
53398;tsim;Leon3;kruskal;int8_t;26;14960;768;408
53399;tsim;Leon3;kruskal;int8_t;793;15008;624;400
53400;tsim;Leon3;kruskal;int8_t;772;14864;224;392
53401;tsim;Leon3;kruskal;int8_t;931;14912;288;392
53402;tsim;Leon3;kruskal;int8_t;981;14960;584;400
53403;tsim;Leon3;kruskal;int8_t;422;14960;312;392
53404;tsim;Leon3;kruskal;int8_t;920;14960;504;400
53405;tsim;Leon3;kruskal;int8_t;259;14960;872;408
53406;tsim;Leon3;kruskal;int8_t;477;14864;152;384
53407;tsim;Leon3;kruskal;int8_t;738;14864;168;384
53408;tsim;Leon3;kruskal;int8_t;430;14960;504;400
53409;tsim;Leon3;kruskal;int8_t;922;14912;240;392
53410;tsim;Leon3;kruskal;int8_t;903;14912;928;408
53411;tsim;Leon3;kruskal;int8_t;761;14912;464;400
53412;tsim;Leon3;kruskal;int8_t;204;14912;928;408
53413;tsim;Leon3;kruskal;int8_t;48;14864;168;384
53414;tsim;Leon3;kruskal;int8_t;71;14960;312;392
53415;tsim;Leon3;kruskal;int8_t;851;15008;624;400
53416;tsim;Leon3;kruskal;int8_t;347;14864;368;392
53417;tsim;Leon3;kruskal;int8_t;725;14864;368;392
53418;tsim;Leon3;kruskal;int8_t;266;14912;720;400
53419;tsim;Leon3;kruskal;int8_t;448;14912;176;384
53420;tsim;Leon3;kruskal;int8_t;934;14912;240;392
53421;tsim;Leon3;kruskal;int8_t;531;14912;544;400
53422;tsim;Leon3;kruskal;int8_t;224;14912;544;400
53423;tsim;Leon3;kruskal;int8_t;686;15008;624;400
53424;tsim;Leon3;kruskal;int8_t;927;14912;928;408
53425;tsim;Leon3;kruskal;int8_t;407;14864;168;384
53426;tsim;Leon3;kruskal;int8_t;76;14864;432;400
53427;tsim;Leon3;kruskal;int8_t;949;14912;176;384
53428;tsim;Leon3;kruskal;int8_t;969;14912;720;400
53429;tsim;Leon3;kruskal;int8_t;781;14864;368;392
53430;tsim;Leon3;kruskal;int8_t;7;14960;872;408
53431;tsim;Leon3;kruskal;int8_t;683;14912;928;408
53432;tsim;Leon3;kruskal;int8_t;376;14864;168;384
53433;tsim;Leon3;kruskal;int8_t;877;14912;464;400
53434;tsim;Leon3;kruskal;int8_t;654;14960;872;408
53435;tsim;Leon3;kruskal;int8_t;508;14864;152;384
53436;tsim;Leon3;kruskal;int8_t;332;14912;240;392
53437;tsim;Leon3;kruskal;int8_t;281;14864;368;392
53438;tsim;Leon3;kruskal;int8_t;381;14960;504;400
53439;tsim;Leon3;kruskal;int8_t;769;14864;368;392
53440;tsim;Leon3;kruskal;int8_t;701;14960;672;400
53441;tsim;Leon3;kruskal;int8_t;855;14768;144;384
53442;tsim;Leon3;kruskal;int8_t;320;14864;432;400
53443;tsim;Leon3;kruskal;int8_t;50;14960;872;408
53444;tsim;Leon3;kruskal;int8_t;918;15008;816;408
53445;tsim;Leon3;kruskal;int8_t;615;14912;544;400
53446;tsim;Leon3;kruskal;int8_t;704;14960;264;392
53447;tsim;Leon3;kruskal;int8_t;633;14912;544;400
53448;tsim;Leon3;kruskal;int8_t;847;14960;312;392
